Item_Identifier,Item_Weight,Item_Visibility,Year,Outlet_Identifier,Item_Type,Item_MRP,MRP_Level,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Converted Sales
FDC48,9.195,0.015859294,19,OUT046,Baking Goods,84.5592,Medium,3,Tier 1,Supermarket Type1,2559.3352,1.664
FDB14,20.25,0.102883628,17,OUT049,Canned,93.412,Medium,2,Tier 1,Supermarket Type1,1645.692142,1.07
FDQ49,20.2,0.039308756,17,OUT049,Breakfast,156.463,High,2,Tier 1,Supermarket Type1,2637.620337,1.714
FDL25,6.92,0.131128467,17,OUT049,Breakfast,93.1804,Medium,2,Tier 1,Supermarket Type1,1561.9668,1.015
FDR44,6.11,0.102901425,12,OUT035,Fruits and Vegetables,128.4968,Medium,3,Tier 2,Supermarket Type1,1435.4648,0.933
NCP43,17.75,0.030501281,12,OUT035,Others,180.566,High,3,Tier 2,Supermarket Type1,3415.554,2.22
FDU12,15.5,0.126791761,18,OUT010,Baking Goods,262.1568,Very_High,2,Tier 3,Grocery Store,527.3136,0.343
FDQ47,7.155,0.168447861,17,OUT049,Breads,35.8874,Low,2,Tier 1,Supermarket Type1,738.5498839,0.48
FDO19,17.7,0.016516275,31,OUT027,Fruits and Vegetables,47.4034,Low,2,Tier 3,Supermarket Type3,2187.153,1.422
FDE46,18.6,0.015769693,19,OUT046,Snack Foods,152.1366,High,3,Tier 1,Supermarket Type1,1813.6392,1.179
FDL28,10.0,0.063162608,12,OUT035,Frozen Foods,228.6668,Very_High,3,Tier 2,Supermarket Type1,3455.502,2.246
FDD58,7.76,0.059444518,17,OUT049,Snack Foods,101.37,Medium,2,Tier 1,Supermarket Type1,1731.994927,1.126
DRA59,8.27,0.223985293,31,OUT019,Soft Drinks,186.2924,High,3,Tier 1,Grocery Store,555.2772,0.361
FDN10,11.5,0.050472393,7,OUT018,Snack Foods,119.5124,Medium,2,Tier 3,Supermarket Type2,829.5868,0.539
FDF44,7.17,0.059849153,14,OUT045,Fruits and Vegetables,129.4968,Medium,2,Tier 2,Supermarket Type1,3392.9168,2.205
FDV03,17.6,0.058419856,9,OUT017,Meat,155.4314,High,2,Tier 2,Supermarket Type1,2580.09438,1.677
FDS44,12.65,0.155914104,29,OUT013,Fruits and Vegetables,239.5538,Very_High,1,Tier 3,Supermarket Type1,3843.540389,2.498
FDF41,12.15,0.131070648,29,OUT013,Frozen Foods,244.346,Very_High,1,Tier 3,Supermarket Type1,3878.171838,2.521
FDD09,13.5,0.021496403,19,OUT046,Fruits and Vegetables,180.5976,High,3,Tier 1,Supermarket Type1,3078.6592,2.001
FDK09,15.2,0.091318935,31,OUT027,Snack Foods,230.7352,Very_High,2,Tier 3,Supermarket Type3,8474.3024,5.508
FDC51,10.895,0.009661057,7,OUT018,Dairy,122.973,Medium,2,Tier 3,Supermarket Type2,1747.145799,1.136
FDX08,12.85,0.037834548,18,OUT010,Fruits and Vegetables,179.3318,High,2,Tier 3,Grocery Store,940.2023472,0.611
FDK60,16.5,0.093964165,19,OUT046,Baking Goods,96.2068,Medium,3,Tier 1,Supermarket Type1,3013.4108,1.959
FDC40,16.0,0.065165046,17,OUT049,Dairy,79.3986,Medium,2,Tier 1,Supermarket Type1,856.8846,0.557
DRG13,17.25,0.037155206,29,OUT013,Soft Drinks,166.4526,High,1,Tier 3,Supermarket Type1,3782.4098,2.459
FDG24,7.975,0.01469075,7,OUT018,Baking Goods,84.725,Medium,2,Tier 3,Supermarket Type2,1747.725,1.136
NCW30,5.21,0.011009897,19,OUT046,Household,258.4962,Very_High,3,Tier 1,Supermarket Type1,4062.692511,2.641
FDO28,5.765,0.072410764,17,OUT049,Frozen Foods,122.5098,Medium,2,Tier 1,Supermarket Type1,1084.5882,0.705
FDF50,4.905,0.117232711,29,OUT013,Canned,198.2768,High,1,Tier 3,Supermarket Type1,3163.292835,2.056
FDV52,20.7,0.140860121,12,OUT035,Frozen Foods,118.6466,Medium,3,Tier 2,Supermarket Type1,2078.812399,1.351
FDH57,10.895,0.035893143,7,OUT018,Fruits and Vegetables,131.3284,Medium,2,Tier 3,Supermarket Type2,1318.284,0.857
NCO17,10.0,0.073379745,19,OUT046,Health and Hygiene,118.244,Medium,3,Tier 1,Supermarket Type1,2756.412,1.792
NCM42,6.13,0.028184344,31,OUT027,Household,109.6912,Medium,2,Tier 3,Supermarket Type3,3195.398756,2.077
FDK28,5.695,0.065960909,9,OUT017,Frozen Foods,259.2646,Very_High,2,Tier 2,Supermarket Type1,9275.9256,6.029
FDW20,20.75,0.024286028,9,OUT017,Fruits and Vegetables,124.873,Medium,2,Tier 2,Supermarket Type1,2110.712384,1.372
NCT29,12.6,0.112249603,31,OUT019,Health and Hygiene,123.3414,Medium,3,Tier 1,Grocery Store,243.6828,0.158
NCL54,12.6,0.082800369,19,OUT046,Household,173.2054,High,3,Tier 1,Supermarket Type1,2723.803974,1.77
FDN02,16.5,0.074128491,7,OUT018,Canned,205.4638,Very_High,2,Tier 3,Supermarket Type2,2975.726896,1.934
DRD24,13.85,0.030645958,31,OUT027,Soft Drinks,141.7154,High,2,Tier 3,Supermarket Type3,2694.4926,1.751
FDU16,19.25,0.057992904,31,OUT027,Frozen Foods,84.8908,Medium,2,Tier 3,Supermarket Type3,2874.228847,1.868
FDQ51,16.0,0.017466284,31,OUT027,Meat,45.4718,Low,2,Tier 3,Supermarket Type3,1323.6104,0.86
FDY01,11.8,0.169458887,31,OUT027,Canned,116.2834,Medium,2,Tier 3,Supermarket Type3,3343.016925,2.173
FDV36,18.7,0.026174636,31,OUT027,Baking Goods,127.102,Medium,2,Tier 3,Supermarket Type3,3415.554,2.22
FDB47,8.8,0.071720362,7,OUT018,Snack Foods,210.6612,Very_High,2,Tier 3,Supermarket Type2,3056.504741,1.987
NCN17,11.0,0.055249787,9,OUT017,Health and Hygiene,102.3358,Medium,2,Tier 2,Supermarket Type1,1729.302914,1.124
DRI13,15.35,0.020409765,7,OUT018,Soft Drinks,218.3508,Very_High,2,Tier 3,Supermarket Type2,2387.5588,1.552
FDJ03,12.35,0.072044336,31,OUT027,Dairy,48.8692,Low,2,Tier 3,Supermarket Type3,2310.9078,1.502
FDR24,17.35,0.062851683,19,OUT046,Baking Goods,90.583,Medium,3,Tier 1,Supermarket Type1,1510.995549,0.982
NCV42,6.26,0.031416038,12,OUT035,Household,112.5228,Medium,3,Tier 2,Supermarket Type1,1932.438976,1.256
FDI12,9.395,0.10039894,19,OUT046,Baking Goods,89.6856,Medium,3,Tier 1,Supermarket Type1,878.856,0.571
NCP18,12.15,0.028760013,9,OUT017,Household,151.4708,High,2,Tier 2,Supermarket Type1,4815.0656,3.13
NCL41,12.35,0.041973712,9,OUT017,Health and Hygiene,35.7216,Low,2,Tier 2,Supermarket Type1,519.324,0.338
NCM55,15.6,0.066713516,12,OUT035,Others,184.2924,High,3,Tier 2,Supermarket Type1,3043.635377,1.978
DRM49,6.11,0.152081954,17,OUT049,Soft Drinks,43.0086,Low,2,Tier 1,Supermarket Type1,713.7376,0.464
FDK10,5.785,0.040325274,29,OUT013,Snack Foods,180.466,High,1,Tier 3,Supermarket Type1,719.064,0.467
NCW05,20.25,0.148675787,7,OUT018,Health and Hygiene,107.8938,Medium,2,Tier 3,Supermarket Type2,1420.278755,0.923
NCZ54,14.65,0.083290021,29,OUT013,Household,160.4552,High,1,Tier 3,Supermarket Type1,2556.502708,1.662
FDQ44,20.5,0.036213591,14,OUT045,Fruits and Vegetables,122.3756,Medium,2,Tier 2,Supermarket Type1,1898.269721,1.234
NCY05,13.5,0.054944247,29,OUT013,Health and Hygiene,36.3874,Low,1,Tier 3,Supermarket Type1,630.9433851,0.41
NCW29,14.0,0.048310673,18,OUT010,Health and Hygiene,128.431,Medium,2,Tier 3,Grocery Store,121.7189465,0.079
FDH20,16.1,0.024949113,19,OUT046,Fruits and Vegetables,96.041,Medium,3,Tier 1,Supermarket Type1,1602.349683,1.042
FDZ35,9.6,0.022170592,31,OUT027,Breads,105.199,Medium,2,Tier 3,Supermarket Type3,3199.169,2.079
NCS05,11.5,0.021020616,14,OUT045,Health and Hygiene,130.7942,Medium,2,Tier 2,Supermarket Type1,2782.3782,1.809
FDX28,6.325,0.125397925,18,OUT010,Frozen Foods,100.4042,Medium,2,Tier 3,Grocery Store,-303.3000616,-0.197
NCJ17,7.68,0.151817729,31,OUT027,Health and Hygiene,86.0224,Medium,2,Tier 3,Supermarket Type3,2805.987844,1.824
FDB49,8.3,0.052791124,31,OUT019,Baking Goods,98.5384,Medium,3,Tier 1,Grocery Store,591.2304,0.384
FDS51,13.35,0.03236252,9,OUT017,Meat,62.0194,Low,2,Tier 2,Supermarket Type1,1130.909758,0.735
FDW40,14.0,0.105308924,17,OUT049,Frozen Foods,141.6812,High,2,Tier 1,Supermarket Type1,2395.882907,1.557
DRG23,8.88,0.087272074,9,OUT017,Hard Drinks,151.9682,High,2,Tier 2,Supermarket Type1,2520.683007,1.638
FDY03,17.6,0.127412338,18,OUT010,Meat,111.3202,Medium,2,Tier 3,Grocery Store,337.5606,0.219
FDY27,6.38,0.032028115,7,OUT018,Dairy,178.3344,High,2,Tier 3,Supermarket Type2,3211.8192,2.088
FDL24,10.3,0.024776026,31,OUT027,Baking Goods,172.3422,High,2,Tier 3,Supermarket Type3,7759.899,5.044
FDK16,9.065,0.115982139,9,OUT017,Frozen Foods,95.6094,Medium,2,Tier 2,Supermarket Type1,1638.87982,1.065
FDT45,15.85,0.057429676,14,OUT045,Snack Foods,53.2956,Low,2,Tier 2,Supermarket Type1,819.511868,0.533
DRK37,5.0,0.043996354,12,OUT035,Soft Drinks,189.353,High,3,Tier 2,Supermarket Type1,3150.38455,2.048
FDT33,7.81,0.033984229,12,OUT035,Snack Foods,166.8158,High,3,Tier 2,Supermarket Type1,2845.802659,1.85
FDH20,16.1,0.024928351,29,OUT013,Fruits and Vegetables,95.141,Medium,1,Tier 3,Supermarket Type1,3089.312,2.008
FDV46,18.2,0.012679191,9,OUT017,Snack Foods,139.818,High,2,Tier 2,Supermarket Type1,838.908,0.545
FDQ13,11.1,0.010663189,14,OUT045,Canned,82.3908,Medium,2,Tier 2,Supermarket Type1,1342.2528,0.872
DRL60,8.52,0.02705936,19,OUT046,Soft Drinks,153.3682,High,3,Tier 1,Supermarket Type1,914.8092,0.595
FDO04,16.6,0.026544001,9,OUT017,Frozen Foods,54.6614,Low,2,Tier 2,Supermarket Type1,884.1824,0.575
FDA40,16.0,0.09942555,17,OUT049,Frozen Foods,87.0856,Medium,2,Tier 1,Supermarket Type1,527.3136,0.343
FDM03,12.65,0.123007534,12,OUT035,Meat,106.0938,Medium,3,Tier 2,Supermarket Type1,2679.845,1.742
DRJ25,14.6,0.150539043,12,OUT035,Soft Drinks,49.2692,Low,3,Tier 2,Supermarket Type1,953.1483054,0.62
FDA35,14.85,0.053792758,29,OUT013,Baking Goods,121.0072,Medium,1,Tier 3,Supermarket Type1,2016.784661,1.311
NCL29,9.695,0.113844617,29,OUT013,Health and Hygiene,157.8604,High,1,Tier 3,Supermarket Type1,2510.555431,1.632
FDF16,7.3,0.144167934,18,OUT010,Frozen Foods,146.3076,High,2,Tier 3,Grocery Store,886.8456,0.576
FDS23,4.635,0.14086247,12,OUT035,Breads,126.4994,Medium,3,Tier 2,Supermarket Type1,1670.4922,1.086
FDO52,11.6,0.077284566,17,OUT049,Frozen Foods,172.4106,High,2,Tier 1,Supermarket Type1,4277.765,2.781
FDD38,16.75,0.008238064,9,OUT017,Canned,101.9674,Medium,2,Tier 2,Supermarket Type1,1528.011,0.993
FDQ25,8.63,0.028253161,29,OUT013,Canned,170.4422,High,1,Tier 3,Supermarket Type1,2789.922912,1.813
FDE24,14.85,0.15643727,18,OUT010,Baking Goods,142.0812,High,2,Tier 3,Grocery Store,284.9624,0.185
NCU30,5.11,0.034868095,12,OUT035,Household,163.821,High,3,Tier 2,Supermarket Type1,2120.573,1.378
FDF53,20.75,0.083606565,19,OUT046,Frozen Foods,178.8318,High,3,Tier 1,Supermarket Type1,3608.636,2.346
DRG36,14.15,0.095766751,7,OUT018,Soft Drinks,170.2106,High,2,Tier 3,Supermarket Type2,2423.353721,1.575
FDG57,14.7,0.07229836,19,OUT046,Fruits and Vegetables,48.2034,Low,3,Tier 1,Supermarket Type1,874.8612,0.569
FDR21,19.7,0.067071206,14,OUT045,Snack Foods,177.637,High,2,Tier 2,Supermarket Type1,2752.719213,1.789
DRZ11,8.85,0.11264364,12,OUT035,Soft Drinks,123.0388,Medium,3,Tier 2,Supermarket Type1,2151.228034,1.398
FDW36,11.15,0.05716456,7,OUT018,Baking Goods,103.8622,Medium,2,Tier 3,Supermarket Type2,1397.486428,0.908
FDQ37,20.75,0.089399444,17,OUT049,Breakfast,193.9478,High,2,Tier 1,Supermarket Type1,3168.099991,2.059
FDG41,8.84,0.076717379,14,OUT045,Frozen Foods,109.7228,Medium,2,Tier 2,Supermarket Type1,1737.851644,1.13
FDW10,21.2,0.083357396,17,OUT049,Snack Foods,176.137,High,2,Tier 1,Supermarket Type1,2892.051692,1.88
NCT18,14.6,0.05911748,31,OUT027,Household,181.5976,High,2,Tier 3,Supermarket Type3,4165.2448,2.707
FDZ03,13.65,0.086410516,7,OUT018,Dairy,186.024,High,2,Tier 3,Supermarket Type2,4287.752,2.787
NCO06,19.25,0.108198392,17,OUT049,Household,32.4558,Low,2,Tier 1,Supermarket Type1,627.3373049,0.408
FDH21,10.395,0.031219108,12,OUT035,Seafood,156.9604,High,3,Tier 2,Supermarket Type1,4595.3516,2.987
FDE20,11.35,0.005561798,9,OUT017,Fruits and Vegetables,168.379,High,2,Tier 2,Supermarket Type1,3225.801,2.097
DRF13,12.1,0.029949818,9,OUT017,Soft Drinks,146.3444,High,2,Tier 2,Supermarket Type1,3773.7544,2.453
FDB26,14.0,0.031241476,29,OUT013,Canned,53.864,Low,1,Tier 3,Supermarket Type1,975.9322481,0.634
FDK43,9.8,0.026710788,31,OUT027,Meat,127.902,Medium,2,Tier 3,Supermarket Type3,3504.028821,2.278
FDF24,15.5,0.025473816,7,OUT018,Baking Goods,83.1934,Medium,2,Tier 3,Supermarket Type2,1146.5076,0.745
FDT36,12.3,0.111727876,7,OUT018,Baking Goods,33.9874,Low,2,Tier 3,Supermarket Type2,564.5984,0.367
FDC32,18.35,0.099090261,12,OUT035,Fruits and Vegetables,94.0462,Medium,3,Tier 2,Supermarket Type1,555.2772,0.361
FDX25,16.7,0.102127345,29,OUT013,Canned,182.4292,High,1,Tier 3,Supermarket Type1,2920.087085,1.898
FDV47,17.1,0.054207549,19,OUT046,Breads,82.7566,Medium,3,Tier 1,Supermarket Type1,1346.52737,0.875
FDH26,19.25,0.034693175,12,OUT035,Canned,140.1496,High,3,Tier 2,Supermarket Type1,1552.6456,1.009
NCO05,7.27,0.046749112,7,OUT018,Health and Hygiene,100.4384,Medium,2,Tier 3,Supermarket Type2,1970.768,1.281
FDT49,7.0,0.152261999,9,OUT017,Canned,105.728,Medium,2,Tier 2,Supermarket Type1,1278.336,0.831
FDX48,17.75,0.037880729,12,OUT035,Baking Goods,152.7656,High,3,Tier 2,Supermarket Type1,2627.175255,1.708
FDP25,15.2,0.021203509,12,OUT035,Canned,216.3824,Very_High,3,Tier 2,Supermarket Type1,6114.7072,3.975
FDW35,10.6,0.01115195,9,OUT017,Breads,40.6454,Low,2,Tier 2,Supermarket Type1,167.7816,0.109
FDW31,11.35,0.043225203,17,OUT049,Fruits and Vegetables,197.7742,High,2,Tier 1,Supermarket Type1,3279.126594,2.131
FDG02,7.855,0.011206632,31,OUT027,Canned,191.4188,High,2,Tier 3,Supermarket Type3,3998.7948,2.599
FDQ46,7.51,0.10331031,31,OUT027,Snack Foods,111.2544,Medium,2,Tier 3,Supermarket Type3,3231.694499,2.101
FDO16,5.48,0.015169739,7,OUT018,Frozen Foods,82.225,Medium,2,Tier 3,Supermarket Type2,2247.075,1.461
FDD29,12.15,0.030815427,18,OUT010,Frozen Foods,252.0698,Very_High,2,Tier 3,Grocery Store,1014.6792,0.66
FDN04,11.8,0.014108959,17,OUT049,Frozen Foods,179.4344,High,2,Tier 1,Supermarket Type1,2998.813945,1.949
FDL13,13.85,0.056271701,29,OUT013,Breakfast,232.23,Very_High,1,Tier 3,Supermarket Type1,1398.18,0.909
FDD17,7.5,0.037819364,12,OUT035,Frozen Foods,237.7906,Very_High,3,Tier 2,Supermarket Type1,1188.453,0.772
FDC47,15.0,0.118890636,19,OUT046,Snack Foods,227.9694,Very_High,3,Tier 1,Supermarket Type1,3594.621384,2.337
FDU37,9.5,0.104720151,14,OUT045,Canned,79.796,Medium,2,Tier 2,Supermarket Type1,1267.453484,0.824
FDY57,20.2,0.121500143,14,OUT045,Snack Foods,95.0752,Medium,2,Tier 2,Supermarket Type1,2588.6304,1.683
FDU60,20.0,0.060145056,7,OUT018,Baking Goods,167.1132,High,2,Tier 3,Supermarket Type2,2425.833722,1.577
FDD22,10.0,0.099566768,29,OUT013,Snack Foods,113.5544,Medium,1,Tier 3,Supermarket Type1,1848.475356,1.202
FDJ28,12.3,0.021856851,12,OUT035,Frozen Foods,191.8162,High,3,Tier 2,Supermarket Type1,3192.990616,2.075
DRG37,16.2,0.019374768,12,OUT035,Soft Drinks,155.8972,High,3,Tier 2,Supermarket Type1,2025.3636,1.316
FDY07,11.8,0.121879573,31,OUT027,Fruits and Vegetables,45.9402,Low,2,Tier 3,Supermarket Type3,872.8638,0.567
FDO16,5.48,0.015035032,31,OUT027,Frozen Foods,84.025,Medium,2,Tier 3,Supermarket Type3,2823.076983,1.835
NCI43,19.85,0.026021371,14,OUT045,Household,49.2376,Low,2,Tier 2,Supermarket Type1,737.2356842,0.479
FDT15,12.15,0.042474835,31,OUT027,Meat,183.295,High,2,Tier 3,Supermarket Type3,4407.493335,2.865
NCJ29,10.6,0.035264298,14,OUT045,Health and Hygiene,86.1224,Medium,2,Tier 2,Supermarket Type1,426.112,0.277
DRN37,9.6,0.096689673,7,OUT018,Soft Drinks,168.0158,High,2,Tier 3,Supermarket Type2,1336.9264,0.869
FDO21,11.6,0.009761175,12,OUT035,Snack Foods,226.9404,Very_High,3,Tier 2,Supermarket Type1,1800.3232,1.17
FDP16,18.6,0.039517121,9,OUT017,Frozen Foods,243.6802,Very_High,2,Tier 2,Supermarket Type1,5896.3248,3.833
NCN14,19.1,0.15385153,18,OUT010,Others,185.1608,High,2,Tier 3,Grocery Store,551.2824,0.358
FDM09,11.15,0.086105815,14,OUT045,Snack Foods,167.879,High,2,Tier 2,Supermarket Type1,2886.243,1.876
FDX52,11.5,0.042002566,19,OUT046,Frozen Foods,191.382,High,3,Tier 1,Supermarket Type1,3082.518299,2.004
NCK07,10.65,0.048677482,12,OUT035,Others,166.1526,High,3,Tier 2,Supermarket Type1,2466.789,1.603
FDN27,20.85,0.039555016,12,OUT035,Meat,116.8808,Medium,3,Tier 2,Supermarket Type1,820.2656,0.533
FDX20,7.365,0.074517508,31,OUT019,Fruits and Vegetables,227.372,Very_High,3,Tier 1,Grocery Store,452.744,0.294
FDZ34,6.695,0.076187616,7,OUT018,Starchy Foods,191.382,High,2,Tier 3,Supermarket Type2,2755.63677,1.791
FDQ47,7.155,0.168154574,12,OUT035,Breads,33.7874,Low,3,Tier 2,Supermarket Type1,882.185,0.573
FDA57,18.85,0.039867841,9,OUT017,Snack Foods,39.748,Low,2,Tier 2,Supermarket Type1,783.4599243,0.509
FDG58,10.695,0.086916126,17,OUT049,Snack Foods,153.7972,High,2,Tier 1,Supermarket Type1,2587.34057,1.682
FDC02,21.35,0.068489201,31,OUT027,Canned,259.3278,Very_High,2,Tier 3,Supermarket Type3,4165.2448,2.707
NCN19,13.1,0.012148836,7,OUT018,Others,191.353,High,2,Tier 3,Supermarket Type2,1328.271,0.863
FDR51,9.035,0.174450933,9,OUT017,Meat,151.0708,High,2,Tier 2,Supermarket Type1,2708.4744,1.761
FDB40,17.5,0.007539885,19,OUT046,Dairy,145.7102,High,3,Tier 1,Supermarket Type1,2378.230906,1.546
DRG03,14.5,0.062082947,17,OUT049,Dairy,155.7998,High,2,Tier 1,Supermarket Type1,2578.847765,1.676
FDO11,8.0,0.030326275,14,OUT045,Breads,251.0092,Very_High,2,Tier 2,Supermarket Type1,3944.030286,2.564
FDT20,10.5,0.041459804,17,OUT049,Fruits and Vegetables,39.2164,Low,2,Tier 1,Supermarket Type1,540.6296,0.351
FDG16,15.25,0.089998959,14,OUT045,Frozen Foods,215.1192,Very_High,2,Tier 2,Supermarket Type1,2157.192,1.402
FDD40,20.25,0.014816356,17,OUT049,Dairy,194.1162,High,2,Tier 1,Supermarket Type1,3848.324,2.501
FDV43,16.0,0.077168705,7,OUT018,Fruits and Vegetables,46.5086,Low,2,Tier 3,Supermarket Type2,502.0057957,0.326
FDJ28,12.3,0.021860985,19,OUT046,Frozen Foods,193.3162,High,3,Tier 1,Supermarket Type1,3078.6592,2.001
NCU41,18.85,0.0520115,29,OUT013,Health and Hygiene,190.3846,High,1,Tier 3,Supermarket Type1,3630.6074,2.36
NCK06,5.03,0.008664064,14,OUT045,Household,119.3756,Medium,2,Tier 2,Supermarket Type1,605.878,0.394
NCQ17,10.3,0.116910445,12,OUT035,Health and Hygiene,154.563,High,3,Tier 2,Supermarket Type1,2572.105065,1.672
FDT38,18.7,0.057537445,19,OUT046,Dairy,86.3566,Medium,3,Tier 1,Supermarket Type1,1402.071256,0.911
FDA07,7.55,0.051794958,18,OUT010,Fruits and Vegetables,122.6072,Medium,2,Tier 3,Grocery Store,122.5072,0.08
NCV29,11.8,0.022843501,19,OUT046,Health and Hygiene,177.8686,High,3,Tier 1,Supermarket Type1,4621.9836,3.004
FDW26,11.8,0.107493292,7,OUT018,Dairy,220.4772,Very_High,2,Tier 3,Supermarket Type2,3247.444853,2.111
FDE39,7.89,0.036127671,12,OUT035,Dairy,117.4782,Medium,3,Tier 2,Supermarket Type1,2026.0294,1.317
FDX22,6.785,0.022863556,31,OUT027,Snack Foods,208.9928,Very_High,2,Tier 3,Supermarket Type3,4810.34387,3.127
FDP45,15.7,0.030619053,12,OUT035,Snack Foods,252.4724,Very_High,3,Tier 2,Supermarket Type1,4179.616667,2.717
FDX58,13.15,0.043755405,12,OUT035,Snack Foods,182.895,High,3,Tier 2,Supermarket Type1,3112.615,2.023
NCW06,16.2,0.050298544,29,OUT013,Household,191.8162,High,1,Tier 3,Supermarket Type1,3050.216988,1.983
FDU43,19.35,0.058371696,9,OUT017,Fruits and Vegetables,237.1564,Very_High,2,Tier 2,Supermarket Type1,3895.934402,2.532
FDU46,10.3,0.011148865,14,OUT045,Snack Foods,84.854,Medium,2,Tier 2,Supermarket Type1,778.986,0.506
DRJ23,18.35,0.041904578,9,OUT017,Hard Drinks,188.1872,High,2,Tier 2,Supermarket Type1,4159.9184,2.704
FDO51,6.785,0.042047755,17,OUT049,Meat,44.6112,Low,2,Tier 1,Supermarket Type1,895.9857247,0.582
FDZ58,17.85,0.052257982,17,OUT049,Snack Foods,121.8072,Medium,2,Tier 1,Supermarket Type1,2450.144,1.593
NCW06,16.2,0.050625182,9,OUT017,Household,193.1162,High,2,Tier 2,Supermarket Type1,2501.4106,1.626
FDY22,16.5,0.267339659,18,OUT010,Snack Foods,143.5128,High,2,Tier 3,Grocery Store,387.8537573,0.252
FDM51,11.8,0.026072872,9,OUT017,Meat,99.8674,Medium,2,Tier 2,Supermarket Type1,1018.674,0.662
FDS24,20.85,0.062477955,7,OUT018,Baking Goods,87.2514,Medium,2,Tier 3,Supermarket Type2,1505.3738,0.978
NCN06,8.39,0.120741638,14,OUT045,Household,162.3868,High,2,Tier 2,Supermarket Type1,2480.682547,1.612
NCN53,5.175,0.030355463,19,OUT046,Health and Hygiene,35.0874,Low,3,Tier 1,Supermarket Type1,583.3726866,0.379
FDZ47,20.7,0.079230482,29,OUT013,Baking Goods,98.8042,Medium,1,Tier 3,Supermarket Type1,1667.339405,1.084
NCN42,20.25,0.014251461,14,OUT045,Household,148.6418,High,2,Tier 2,Supermarket Type1,2648.5524,1.722
FDC59,16.7,0.054618573,12,OUT035,Starchy Foods,65.5168,Low,3,Tier 2,Supermarket Type1,1022.6688,0.665
FDD14,20.7,0.169808455,19,OUT046,Canned,183.4266,High,3,Tier 1,Supermarket Type1,2893.204079,1.881
FDH09,12.6,0.056030907,29,OUT013,Seafood,50.7982,Low,1,Tier 3,Supermarket Type1,879.7117442,0.572
FDA03,18.5,0.049336338,12,OUT035,Dairy,144.2102,High,3,Tier 2,Supermarket Type1,2041.3428,1.327
DRD60,15.7,0.037051812,31,OUT027,Soft Drinks,182.8634,High,2,Tier 3,Supermarket Type3,4357.77399,2.833
FDS21,19.85,0.020775058,31,OUT027,Snack Foods,63.2194,Low,2,Tier 3,Supermarket Type3,2543.4826,1.653
NCP30,20.5,0.032768691,19,OUT046,Household,40.9822,Low,3,Tier 1,Supermarket Type1,675.6732111,0.439
FDJ02,17.2,0.044063785,31,OUT019,Canned,147.2418,High,3,Tier 1,Grocery Store,294.2836,0.191
FDV60,20.2,0.117339056,12,OUT035,Baking Goods,195.011,High,3,Tier 2,Supermarket Type1,2749.754,1.787
NCS18,12.65,0.042175992,29,OUT013,Household,106.4938,Medium,1,Tier 3,Supermarket Type1,2465.4574,1.603
FDL04,19.0,0.112556507,9,OUT017,Frozen Foods,104.9622,Medium,2,Tier 2,Supermarket Type1,1587.933,1.032
FDY32,7.605,0.129441977,17,OUT049,Fruits and Vegetables,161.221,High,2,Tier 1,Supermarket Type1,2651.167642,1.723
FDM16,8.155,0.033527475,29,OUT013,Frozen Foods,74.0354,Medium,1,Tier 3,Supermarket Type1,1289.002872,0.838
FDJ28,12.3,0.036590807,18,OUT010,Frozen Foods,193.3162,High,2,Tier 3,Grocery Store,192.4162,0.125
DRL49,13.15,0.056516756,17,OUT049,Soft Drinks,143.4812,High,2,Tier 1,Supermarket Type1,854.8872,0.556
NCD31,12.1,0.01542162,29,OUT013,Household,162.5526,High,1,Tier 3,Supermarket Type1,2600.635848,1.69
FDS19,13.8,0.06457046,9,OUT017,Fruits and Vegetables,76.2012,Medium,2,Tier 2,Supermarket Type1,1669.8264,1.085
FDH52,9.42,0.043690499,31,OUT027,Frozen Foods,60.2194,Low,2,Tier 3,Supermarket Type3,1733.7432,1.127
FDW39,6.69,0.036731658,31,OUT027,Meat,177.237,High,2,Tier 3,Supermarket Type3,4763.799,3.096
NCT53,5.4,0.048107159,12,OUT035,Health and Hygiene,166.3526,High,3,Tier 2,Supermarket Type1,2767.045582,1.799
DRK11,8.21,0.018847114,31,OUT019,Hard Drinks,148.0392,High,3,Tier 1,Grocery Store,447.4176,0.291
FDV39,11.3,0.007309544,7,OUT018,Meat,196.2426,High,2,Tier 3,Supermarket Type2,4943.565,3.213
FDX32,15.1,0.100265027,7,OUT018,Fruits and Vegetables,142.5786,High,2,Tier 3,Supermarket Type2,3323.0078,2.16
FDQ27,5.19,0.044342366,14,OUT045,Meat,105.199,Medium,2,Tier 2,Supermarket Type1,1672.793512,1.087
FDV10,7.645,0.078630481,19,OUT046,Snack Foods,41.8112,Low,3,Tier 1,Supermarket Type1,894.8352,0.582
FDR34,17.0,0.01599013,17,OUT049,Snack Foods,228.8352,Very_High,2,Tier 1,Supermarket Type1,4351.6688,2.829
FDL28,10.0,0.063531895,9,OUT017,Frozen Foods,228.6668,Very_High,2,Tier 2,Supermarket Type1,3762.349282,2.446
NCG55,16.25,0.039207025,17,OUT049,Household,116.1176,Medium,2,Tier 1,Supermarket Type1,2633.9048,1.712
FDK52,18.25,0.0793795,14,OUT045,Frozen Foods,226.1062,Very_High,2,Tier 2,Supermarket Type1,6771.186,4.401
